event_id,event_frequency,cell_id,turbine_id,failure_mode,p_failure,windspeed_ms,failure_cause,component,repair_time_hr,materials_usd,service_equipment,operation_reduction,is_unscheduled
177,0.041666666666666664,723,C723_T105,pitch_extremewind_typhoon,0.01,32.52749035238591,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,724,C724_T179,pitch_extremewind_typhoon,0.01,32.68480242017065,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,729,C729_T070,pitch_extremewind_typhoon,0.01,32.83642162443947,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,729,C729_T075,pitch_extremewind_typhoon,0.01,32.83642162443947,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,729,C729_T121,pitch_extremewind_typhoon,0.01,32.83642162443947,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,729,C729_T142,pitch_extremewind_typhoon,0.01,32.83642162443947,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,730,C730_T124,blade_major_typhoon,0.01,36.596333206593506,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,730,C730_T152,blade_major_typhoon,0.01,36.596333206593506,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,730,C730_T163,blade_major_typhoon,0.01,36.596333206593506,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,730,C730_T170,pitch_extremewind_typhoon,0.01,36.596333206593506,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,731,C731_T038,blade_major_typhoon,0.01,38.47466284134328,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,731,C731_T070,blade_major_typhoon,0.01,38.47466284134328,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,731,C731_T111,blade_major_typhoon,0.01,38.47466284134328,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,731,C731_T172,blade_major_typhoon,0.01,38.47466284134328,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,732,C732_T017,pitch_extremewind_typhoon,0.03,40.18534080532058,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,732,C732_T027,pitch_extremewind_typhoon,0.03,40.18534080532058,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,732,C732_T100,pitch_extremewind_typhoon,0.03,40.18534080532058,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,732,C732_T117,pitch_extremewind_typhoon,0.03,40.18534080532058,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,732,C732_T169,blade_major_typhoon,0.01,40.18534080532058,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,732,C732_T176,pitch_extremewind_typhoon,0.03,40.18534080532058,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,732,C732_T186,pitch_extremewind_typhoon,0.03,40.18534080532058,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,733,C733_T001,blade_major_typhoon,0.01,43.04170014764947,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,733,C733_T023,pitch_extremewind_typhoon,0.03,43.04170014764947,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,733,C733_T034,pitch_extremewind_typhoon,0.03,43.04170014764947,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,733,C733_T044,pitch_extremewind_typhoon,0.01,31.650185540677157,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,733,C733_T048,blade_major_typhoon,0.01,43.04170014764947,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,733,C733_T074,pitch_extremewind_typhoon,0.03,43.04170014764947,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,733,C733_T093,pitch_extremewind_typhoon,0.01,31.650185540677157,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,733,C733_T100,blade_major_typhoon,0.01,43.04170014764947,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,733,C733_T162,pitch_extremewind_typhoon,0.03,43.04170014764947,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,733,C733_T167,pitch_extremewind_typhoon,0.03,43.04170014764947,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,733,C733_T181,pitch_extremewind_typhoon,0.03,43.04170014764947,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,733,C733_T185,pitch_extremewind_typhoon,0.03,43.04170014764947,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,734,C734_T019,pitch_extremewind_typhoon,0.03,43.290192681650105,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,734,C734_T029,blade_major_typhoon,0.01,35.29030667664258,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,734,C734_T056,pitch_extremewind_typhoon,0.03,43.290192681650105,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,734,C734_T082,pitch_extremewind_typhoon,0.03,43.290192681650105,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,734,C734_T083,blade_major_typhoon,0.01,35.29030667664258,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,734,C734_T085,blade_major_typhoon,0.01,43.290192681650105,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,734,C734_T090,blade_major_typhoon,0.01,43.290192681650105,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,734,C734_T098,blade_major_typhoon,0.01,43.290192681650105,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,734,C734_T113,pitch_extremewind_typhoon,0.03,43.290192681650105,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,734,C734_T142,blade_major_typhoon,0.01,43.290192681650105,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,734,C734_T149,blade_major_typhoon,0.01,35.29030667664258,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,734,C734_T168,pitch_extremewind_typhoon,0.03,43.290192681650105,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,734,C734_T173,pitch_extremewind_typhoon,0.03,43.290192681650105,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,734,C734_T180,pitch_extremewind_typhoon,0.03,43.290192681650105,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,734,C734_T183,pitch_extremewind_typhoon,0.01,35.29030667664258,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,735,C735_T032,pitch_extremewind_typhoon,0.01,38.010813209084965,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,735,C735_T037,pitch_extremewind_typhoon,0.01,38.53469090474518,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,735,C735_T040,blade_major_typhoon,0.01,38.53469090474518,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,735,C735_T083,blade_major_typhoon,0.01,38.010813209084965,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,735,C735_T102,pitch_extremewind_typhoon,0.01,38.010813209084965,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,736,C736_T003,pitch_extremewind_typhoon,0.03,41.201921569574885,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,736,C736_T023,blade_major_typhoon,0.01,41.201921569574885,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,736,C736_T038,pitch_extremewind_typhoon,0.03,41.201921569574885,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,736,C736_T046,pitch_extremewind_typhoon,0.01,33.719754899417765,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,736,C736_T055,pitch_extremewind_typhoon,0.01,33.719754899417765,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,736,C736_T161,pitch_extremewind_typhoon,0.03,41.201921569574885,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,736,C736_T188,blade_major_typhoon,0.01,41.201921569574885,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,745,C745_T009,pitch_extremewind_typhoon,0.01,30.753613119076054,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,746,C746_T157,pitch_extremewind_typhoon,0.01,33.3740313484513,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,747,C747_T125,pitch_extremewind_typhoon,0.01,35.37342461183857,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,747,C747_T152,blade_major_typhoon,0.01,35.37342461183857,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,747,C747_T164,pitch_extremewind_typhoon,0.01,35.37342461183857,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,747,C747_T166,pitch_extremewind_typhoon,0.01,35.37342461183857,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,747,C747_T179,pitch_extremewind_typhoon,0.01,35.37342461183857,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,747,C747_T181,pitch_extremewind_typhoon,0.01,35.37342461183857,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,748,C748_T088,pitch_extremewind_typhoon,0.01,36.08104739833874,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,749,C749_T001,pitch_extremewind_typhoon,0.01,35.509831647230506,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,749,C749_T003,pitch_extremewind_typhoon,0.01,35.509831647230506,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,749,C749_T010,pitch_extremewind_typhoon,0.01,35.509831647230506,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,749,C749_T083,pitch_extremewind_typhoon,0.01,35.509831647230506,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,749,C749_T184,blade_major_typhoon,0.01,35.509831647230506,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,750,C750_T031,pitch_extremewind_typhoon,0.01,33.47246881688705,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,750,C750_T039,pitch_extremewind_typhoon,0.01,33.47246881688705,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,750,C750_T049,pitch_extremewind_typhoon,0.01,33.47246881688705,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,750,C750_T063,pitch_extremewind_typhoon,0.01,33.47246881688705,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,750,C750_T126,pitch_extremewind_typhoon,0.01,33.47246881688705,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,750,C750_T171,pitch_extremewind_typhoon,0.01,33.47246881688705,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,751,C751_T081,pitch_extremewind_typhoon,0.01,30.103434349783534,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,751,C751_T090,pitch_extremewind_typhoon,0.01,30.103434349783534,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,757,C757_T009,pitch_extremewind_typhoon,0.01,32.39518066388852,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,757,C757_T132,pitch_extremewind_typhoon,0.01,32.39518066388852,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,758,C758_T065,blade_major_typhoon,0.01,35.02160830449736,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,758,C758_T068,blade_major_typhoon,0.01,35.02160830449736,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,758,C758_T074,blade_major_typhoon,0.01,35.02160830449736,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,758,C758_T100,pitch_extremewind_typhoon,0.01,35.02160830449736,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,758,C758_T130,pitch_extremewind_typhoon,0.01,35.02160830449736,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,758,C758_T139,blade_major_typhoon,0.01,35.02160830449736,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,758,C758_T142,blade_major_typhoon,0.01,35.02160830449736,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,758,C758_T157,blade_major_typhoon,0.01,35.02160830449736,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,758,C758_T186,pitch_extremewind_typhoon,0.01,35.02160830449736,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,759,C759_T038,blade_major_typhoon,0.01,40.095933262566966,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,759,C759_T113,pitch_extremewind_typhoon,0.03,40.095933262566966,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,759,C759_T117,pitch_extremewind_typhoon,0.03,40.095933262566966,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,759,C759_T131,pitch_extremewind_typhoon,0.03,40.095933262566966,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,759,C759_T166,pitch_extremewind_typhoon,0.03,40.095933262566966,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,759,C759_T167,pitch_extremewind_typhoon,0.03,40.095933262566966,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,759,C759_T182,pitch_extremewind_typhoon,0.03,40.095933262566966,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,760,C760_T003,pitch_extremewind_typhoon,0.01,34.7150854943639,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,760,C760_T016,pitch_extremewind_typhoon,0.01,34.7150854943639,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,760,C760_T058,pitch_extremewind_typhoon,0.03,41.05908869322932,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,760,C760_T062,pitch_extremewind_typhoon,0.03,41.05908869322932,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,760,C760_T069,pitch_extremewind_typhoon,0.03,41.05908869322932,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,760,C760_T097,pitch_extremewind_typhoon,0.03,41.05908869322932,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,760,C760_T098,blade_major_typhoon,0.01,41.05908869322932,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,760,C760_T102,pitch_extremewind_typhoon,0.03,41.05908869322932,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,760,C760_T123,blade_major_typhoon,0.01,41.05908869322932,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,760,C760_T140,pitch_extremewind_typhoon,0.03,41.05908869322932,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,760,C760_T146,pitch_extremewind_typhoon,0.03,41.05908869322932,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,760,C760_T155,pitch_extremewind_typhoon,0.01,34.7150854943639,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,760,C760_T163,pitch_extremewind_typhoon,0.01,34.7150854943639,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,761,C761_T003,pitch_extremewind_typhoon,0.01,38.46453486436743,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,761,C761_T011,pitch_extremewind_typhoon,0.03,43.06454965674911,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,761,C761_T067,pitch_extremewind_typhoon,0.01,38.46453486436743,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,761,C761_T069,blade_major_typhoon,0.01,43.06454965674911,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,761,C761_T076,pitch_extremewind_typhoon,0.01,38.46453486436743,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,761,C761_T094,blade_major_typhoon,0.01,38.46453486436743,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,761,C761_T095,blade_major_typhoon,0.01,38.46453486436743,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,761,C761_T096,pitch_extremewind_typhoon,0.03,43.06454965674911,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,761,C761_T100,pitch_extremewind_typhoon,0.03,43.06454965674911,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,761,C761_T156,pitch_extremewind_typhoon,0.01,38.46453486436743,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,762,C762_T025,pitch_extremewind_typhoon,0.03,40.80342608393582,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,762,C762_T028,pitch_extremewind_typhoon,0.03,40.80342608393582,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,762,C762_T036,pitch_extremewind_typhoon,0.03,40.80342608393582,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,762,C762_T036,blade_major_typhoon,0.01,42.18274868143208,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,762,C762_T042,blade_major_typhoon,0.01,42.18274868143208,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,762,C762_T043,blade_major_typhoon,0.01,40.80342608393582,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,762,C762_T043,blade_major_typhoon,0.01,42.18274868143208,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,762,C762_T054,pitch_extremewind_typhoon,0.03,40.80342608393582,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,762,C762_T077,pitch_extremewind_typhoon,0.03,42.18274868143208,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,762,C762_T093,pitch_extremewind_typhoon,0.03,40.80342608393582,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,762,C762_T098,pitch_extremewind_typhoon,0.03,40.80342608393582,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,762,C762_T104,blade_major_typhoon,0.01,42.18274868143208,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,762,C762_T109,pitch_extremewind_typhoon,0.03,40.80342608393582,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,762,C762_T127,pitch_extremewind_typhoon,0.03,40.80342608393582,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,762,C762_T148,pitch_extremewind_typhoon,0.03,42.18274868143208,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,762,C762_T151,pitch_extremewind_typhoon,0.03,42.18274868143208,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,762,C762_T156,blade_major_typhoon,0.01,42.18274868143208,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,762,C762_T166,pitch_extremewind_typhoon,0.03,42.18274868143208,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,762,C762_T170,pitch_extremewind_typhoon,0.03,42.18274868143208,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,762,C762_T175,blade_major_typhoon,0.01,42.18274868143208,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,762,C762_T185,blade_major_typhoon,0.01,42.18274868143208,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,763,C763_T015,pitch_extremewind_typhoon,0.03,43.2604423655954,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,763,C763_T039,blade_major_typhoon,0.01,43.2604423655954,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,763,C763_T040,blade_major_typhoon,0.01,43.2604423655954,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,763,C763_T050,blade_major_typhoon,0.01,43.2604423655954,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,763,C763_T054,blade_major_typhoon,0.01,43.2604423655954,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,763,C763_T056,pitch_extremewind_typhoon,0.03,41.09292684627677,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,763,C763_T080,blade_major_typhoon,0.01,41.09292684627677,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,763,C763_T083,pitch_extremewind_typhoon,0.03,43.2604423655954,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,763,C763_T118,pitch_extremewind_typhoon,0.03,43.2604423655954,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,763,C763_T124,blade_major_typhoon,0.01,41.09292684627677,typhoon,blade,120,350000,DSV,1.0,1
124,0.041666666666666664,763,C763_T129,pitch_extremewind_typhoon,0.03,43.2604423655954,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,763,C763_T143,pitch_extremewind_typhoon,0.03,41.09292684627677,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,763,C763_T144,pitch_extremewind_typhoon,0.03,43.2604423655954,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,763,C763_T155,pitch_extremewind_typhoon,0.03,43.2604423655954,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,763,C763_T158,pitch_extremewind_typhoon,0.03,43.2604423655954,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,773,C773_T054,pitch_extremewind_typhoon,0.01,33.94527685659409,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,773,C773_T076,pitch_extremewind_typhoon,0.01,33.94527685659409,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,773,C773_T093,pitch_extremewind_typhoon,0.01,33.94527685659409,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,774,C774_T010,pitch_extremewind_typhoon,0.01,36.42438746040043,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,774,C774_T032,pitch_extremewind_typhoon,0.01,36.42438746040043,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,774,C774_T034,pitch_extremewind_typhoon,0.01,36.42438746040043,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,774,C774_T042,blade_major_typhoon,0.01,36.42438746040043,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,774,C774_T050,blade_major_typhoon,0.01,36.42438746040043,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,774,C774_T105,blade_major_typhoon,0.01,36.42438746040043,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,774,C774_T163,pitch_extremewind_typhoon,0.01,36.42438746040043,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,775,C775_T083,pitch_extremewind_typhoon,0.01,38.489125900278296,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,775,C775_T140,blade_major_typhoon,0.01,38.489125900278296,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,776,C776_T117,pitch_extremewind_typhoon,0.01,38.78404324599784,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,776,C776_T138,pitch_extremewind_typhoon,0.01,38.78404324599784,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,776,C776_T177,blade_major_typhoon,0.01,38.78404324599784,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,776,C776_T184,blade_major_typhoon,0.01,38.78404324599784,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,777,C777_T008,blade_major_typhoon,0.01,35.13649353996198,typhoon,blade,120,350000,DSV,1.0,1
177,0.041666666666666664,777,C777_T020,pitch_extremewind_typhoon,0.01,35.13649353996198,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,778,C778_T011,pitch_extremewind_typhoon,0.01,32.89118008719448,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,778,C778_T072,pitch_extremewind_typhoon,0.01,32.89118008719448,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,779,C779_T164,pitch_extremewind_typhoon,0.01,31.709254969980964,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,779,C779_T181,pitch_extremewind_typhoon,0.01,31.709254969980964,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,780,C780_T101,pitch_extremewind_typhoon,0.01,30.038665296737843,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,780,C780_T136,pitch_extremewind_typhoon,0.01,30.038665296737843,typhoon,pitch_system,24,40000,CTV,0.5,1
177,0.041666666666666664,780,C780_T154,pitch_extremewind_typhoon,0.01,30.038665296737843,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,788,C788_T019,pitch_extremewind_typhoon,0.01,31.323515990501935,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,788,C788_T055,pitch_extremewind_typhoon,0.01,31.323515990501935,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,788,C788_T060,pitch_extremewind_typhoon,0.01,30.139407848931924,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,788,C788_T108,pitch_extremewind_typhoon,0.01,30.139407848931924,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,788,C788_T160,pitch_extremewind_typhoon,0.01,30.139407848931924,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,788,C788_T178,pitch_extremewind_typhoon,0.01,31.323515990501935,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,788,C788_T186,pitch_extremewind_typhoon,0.01,31.323515990501935,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,788,C788_T190,pitch_extremewind_typhoon,0.01,30.139407848931924,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,789,C789_T059,pitch_extremewind_typhoon,0.01,32.868774289928815,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,789,C789_T067,blade_major_typhoon,0.01,37.338095807888294,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,789,C789_T085,pitch_extremewind_typhoon,0.01,37.338095807888294,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,789,C789_T091,pitch_extremewind_typhoon,0.01,32.868774289928815,typhoon,pitch_system,24,40000,CTV,0.5,1
124,0.041666666666666664,789,C789_T142,pitch_extremewind_typhoon,0.01,32.868774289928815,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,789,C789_T149,pitch_extremewind_typhoon,0.01,37.338095807888294,typhoon,pitch_system,24,40000,CTV,0.5,1
203,0.041666666666666664,789,C789_T152,blade_major_typhoon,0.01,37.338095807888294,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,789,C789_T157,blade_major_typhoon,0.01,37.338095807888294,typhoon,blade,120,350000,DSV,1.0,1
203,0.041666666666666664,790,C790_T032,pitch_extremewind_typhoon,0.01,39.77519158026439,typhoon,pitch_system,24,40000,CTV,0.5,1
