run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
16,16,2015,17225212.000000004,2000000.0,43523664.282165766,0,6254314,69003190.28216577
16,16,2016,17272404.36164384,2000000.0,44566755.17909779,0,21195007,85034166.54074162
16,16,2017,17225212.000000004,2000000.0,29144145.603815813,0,10881539,59250896.60381582
16,16,2018,17225212.000000004,2000000.0,65255780.26876456,0,26146483,110627475.26876456
16,16,2019,17225212.000000004,2000000.0,41951885.30752187,0,6000827,67177924.30752188
16,16,2020,17272404.36164384,2000000.0,44489523.06797377,0,31069749,94831676.42961761
16,16,2021,17225212.000000004,2000000.0,17923777.249893915,0,999215,38148204.24989392
17,17,2002,17225212.000000004,2000000.0,18862312.133451756,0,5387686,43475210.13345176
17,17,2003,17225212.000000004,2000000.0,17186874.81186875,0,1033292,37445378.81186876
17,17,2004,17272404.36164384,2000000.0,50951042.25210589,0,16277069,86500515.61374973
17,17,2005,17225212.000000004,2000000.0,49318435.36576439,0,16042158,84585805.36576438
17,17,2006,17225212.000000004,2000000.0,28463373.618931856,0,6252083,53940668.61893186
17,17,2007,17225212.000000004,2000000.0,23831929.922888666,0,10990738,54047879.92288867
17,17,2008,17272404.36164384,2000000.0,33293950.20834798,0,11256755,63823109.56999182
17,17,2009,17225212.000000004,2000000.0,25504123.63922155,0,1081174,45810509.63922155
17,17,2010,17225212.000000004,2000000.0,54835279.69929764,0,16118765,90179256.69929764
17,17,2011,17225212.000000004,2000000.0,44472819.306763634,0,21120668,84818699.30676363
17,17,2012,17272404.36164384,2000000.0,59357747.72753417,0,16397880,95028032.089178
17,17,2013,17225212.000000004,2000000.0,51385332.958557405,0,31081338,101691882.9585574
17,17,2014,17225212.000000004,2000000.0,51222361.12600015,0,11339445,81787018.12600015
17,17,2015,17225212.000000004,2000000.0,43338228.56883421,0,1300167,63863607.56883421
17,17,2016,17272404.36164384,2000000.0,31398062.89268056,0,11236605,61907072.2543244
17,17,2017,17225212.000000004,2000000.0,35279672.19842747,0,6047083,60551967.19842747
17,17,2018,17225212.000000004,2000000.0,20448321.25830505,0,6099824,45773357.25830506
17,17,2019,17225212.000000004,2000000.0,17556448.15837182,0,1029351,37811011.15837182
17,17,2020,17272404.36164384,2000000.0,68822402.53579132,0,21368625,109463431.89743516
17,17,2021,17225212.000000004,2000000.0,19243721.058603216,0,5956005,44424938.05860322
18,18,2002,17225212.000000004,2000000.0,9173666.178093696,0,307489,28706367.1780937
