run,random_seed,year,windfarm
28,28,2005,3971310.445
28,28,2006,3972999.345
28,28,2007,3972824.711
28,28,2008,3990648.442
28,28,2009,3969580.026
28,28,2010,3970933.491
28,28,2011,3964763.529
28,28,2012,3988865.422
28,28,2013,3974353.095
28,28,2014,3975425.211
28,28,2015,3974516.408
28,28,2016,3988118.809
28,28,2017,3964529.824
28,28,2018,3973203.939
28,28,2019,3975329.74
28,28,2020,3988984.16
28,28,2021,3969144.237
29,29,2002,4022819.642
29,29,2003,3970761.479
29,29,2004,3988021.857
29,29,2005,3974167.761
29,29,2006,3976332.187
29,29,2007,3961678.029
29,29,2008,3989656.377
29,29,2009,3976066.358
29,29,2010,3970451.704
29,29,2011,3972105.171
29,29,2012,3992616.621
29,29,2013,3963905.491
29,29,2014,3970089.311
29,29,2015,3975713.397
29,29,2016,3987971.97
29,29,2017,3975501.447
29,29,2018,3967890.669
29,29,2019,3968390.17
29,29,2020,3991678.38
29,29,2021,3969431.196
30,30,2002,4021434.128
30,30,2003,3971199.35
30,30,2004,3988645.242
30,30,2005,3971558.003
30,30,2006,3973216.71
30,30,2007,3975370.232
30,30,2008,3990952.636
30,30,2009,3968375.621
30,30,2010,3970284.328
30,30,2011,3972448.268
30,30,2012,3992321.366
30,30,2013,3968993.331
30,30,2014,3975463.313
30,30,2015,3972452.618
30,30,2016,3989510.817
30,30,2017,3974983.372
30,30,2018,3975489.127
30,30,2019,3969202.536
30,30,2020,3983203.684
30,30,2021,3975457.381
