run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
18,18,2010,7233960.0,2000000.0,39597092.54569294,0,20525777,69356829.54569295
18,18,2011,7233960.0,2000000.0,25318240.396227267,0,476708,35028908.39622727
18,18,2012,7253779.06849315,2000000.0,34649168.11982049,0,708760,44611707.18831364
18,18,2013,7233960.0,2000000.0,41447010.61261867,0,5476252,56157222.61261867
18,18,2014,7233960.0,2000000.0,28874112.986859806,0,15622133,53730205.986859806
18,18,2015,7233960.0,2000000.0,33161680.767695,0,10424677,52820317.767694995
18,18,2016,7253779.06849315,2000000.0,18823576.47124454,0,5553959,33631314.53973769
18,18,2017,7233960.0,2000000.0,25546503.61284865,0,15340430,50120893.612848654
18,18,2018,7233960.0,2000000.0,45812291.87871112,0,10630134,65676385.87871112
18,18,2019,7233960.0,2000000.0,43386721.16110889,0,15424144,68044825.16110888
18,18,2020,7253779.06849315,2000000.0,29805910.57978624,0,10526473,49586162.64827939
18,18,2021,7233960.0,2000000.0,41857220.58095041,0,20498431,71589611.58095041
19,19,2002,7233960.0,2000000.0,19093075.384716623,0,5191935,33518970.384716623
19,19,2003,7233960.0,2000000.0,9185203.930567399,0,394791,18813954.9305674
19,19,2004,7253779.06849315,2000000.0,34541628.35686534,0,15557995,59353402.42535849
19,19,2005,7233960.0,2000000.0,57466753.04666893,0,20396582,87097295.04666893
19,19,2006,7233960.0,2000000.0,33025413.659627132,0,30565245,72824618.65962714
19,19,2007,7233960.0,2000000.0,9327047.228454843,0,398442,18959449.228454843
19,19,2008,7253779.06849315,2000000.0,47572075.65689186,0,15581094,72406948.72538501
19,19,2009,7233960.0,2000000.0,27012237.409490593,0,5462132,41708329.40949059
19,19,2010,7233960.0,2000000.0,26618567.78007442,0,596636,36449163.78007442
19,19,2011,7233960.0,2000000.0,54309274.79416896,0,20502275,84045509.79416895
19,19,2012,7253779.06849315,2000000.0,50754499.71620392,0,5695167,65703445.78469707
19,19,2013,7233960.0,2000000.0,35270253.325047575,0,15468997,59973210.325047575
19,19,2014,7233960.0,2000000.0,26887576.713262565,0,669094,36790630.713262565
19,19,2015,7233960.0,2000000.0,46332419.28050792,0,15443044,71009423.28050792
19,19,2016,7253779.06849315,2000000.0,58731514.550995685,0,30534473,98519766.61948884
19,19,2017,7233960.0,2000000.0,27357641.854905255,0,15466588,52058189.854905255
19,19,2018,7233960.0,2000000.0,10351012.489734447,0,560422,20145394.48973445
19,19,2019,7233960.0,2000000.0,24974799.75260634,0,5415760,39624519.75260634
19,19,2020,7253779.06849315,2000000.0,30415158.29873485,0,5565200,45234137.367228
19,19,2021,7233960.0,2000000.0,48247185.56421838,0,10614438,68095583.56421837
20,20,2002,7233960.0,2000000.0,9190334.280861897,0,207174,18631468.2808619
20,20,2003,7233960.0,2000000.0,38150411.48907377,0,10444348,57828719.48907377
20,20,2004,7253779.06849315,2000000.0,34677603.87911698,0,20586992,64518374.94761013
20,20,2005,7233960.0,2000000.0,28671382.65348507,0,5558041,43463383.653485075
20,20,2006,7233960.0,2000000.0,50656911.88214089,0,15648815,75539686.88214089
20,20,2007,7233960.0,2000000.0,10840504.182659294,0,5311147,25385611.182659294
20,20,2008,7253779.06849315,2000000.0,20553995.804549966,0,5617556,35425330.87304312
20,20,2009,7233960.0,2000000.0,18841785.53059731,0,5401292,33477037.53059731
20,20,2010,7233960.0,2000000.0,18630890.32743974,0,576900,28441750.32743974
20,20,2011,7233960.0,2000000.0,17179135.938354455,0,448613,26861708.938354455
20,20,2012,7253779.06849315,2000000.0,86133766.60206793,0,20715481,116103026.67056109
20,20,2013,7233960.0,2000000.0,42929777.78179835,0,15503776,67667513.78179835
20,20,2014,7233960.0,2000000.0,25096068.88270477,0,10531155,44861183.882704765
20,20,2015,7233960.0,2000000.0,34985598.89796787,0,5474019,49693577.89796787
20,20,2016,7253779.06849315,2000000.0,46073815.47126614,0,5667043,60994637.53975929
20,20,2017,7233960.0,2000000.0,27022666.54620992,0,10480071,46736697.54620992
20,20,2018,7233960.0,2000000.0,70208707.43402496,0,25683415,105126082.43402496
20,20,2019,7233960.0,2000000.0,41489288.97631873,0,15508099,66231347.97631873
20,20,2020,7253779.06849315,2000000.0,33275153.41572475,0,10611873,53140805.4842179
20,20,2021,7233960.0,2000000.0,30549124.039670568,0,10425196,50208280.03967057
21,21,2002,7233960.0,2000000.0,41302975.09379426,0,15233194,65770129.09379426
21,21,2003,7233960.0,2000000.0,44565800.83671216,0,10446820,64246580.83671216
